i,j,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20
81,-46,0,0,0,0,0,0,0,0,0,0,-1000,0,3,0,0,0,0,0,0,0,0
132,-84,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
131,-86,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-20,5,0,0,0,0,0,0,0,0,0,0,-1000,1,5,0,0,0,0,0,0,0,0
111,-79,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
33,25,0,0,0,0,0,0,0,0,0,0,-1000,6,4,0,0,0,0,0,0,0,0
-21,23,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
65,-50,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
121,-134,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
129,-101,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
48,-80,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
134,-113,0,0,0,0,0,0,0,0,0,0,-1000,0,2,1,0,0,0,0,0,0,0
-37,-127,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,1,1,0
32,-49,0,0,0,0,0,0,0,0,0,0,-1000,2,0,0,0,0,0,0,0,0,0
19,-16,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
33,11,0,0,0,0,0,0,0,0,0,0,-1000,2,0,0,0,0,0,0,0,0,0
41,-43,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
115,-131,0,0,0,0,0,0,0,0,0,0,-1000,0,1,1,0,0,0,0,0,0,0
79,-132,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
75,-134,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
33,-146,0,0,0,0,0,0,0,0,0,1,-1000,0,1,0,0,0,1,0,0,0,0
-24,37,0,0,0,0,0,0,0,0,0,0,-1000,5,0,0,0,0,0,0,0,0,0
39,-79,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-24,-54,0,0,0,0,0,0,0,0,0,1,-1000,0,0,0,0,0,0,0,0,0,0
-40,-8,0,0,0,0,0,0,0,0,0,0,-1000,9,31,46,36,0,0,0,0,0,0
17,-60,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-9,-41,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
22,-4,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
53,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-27,-26,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
34,-47,0,0,0,0,0,0,0,0,0,0,-1000,4,0,0,0,0,0,0,0,0,0
52,-145,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
36,-103,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
23,-97,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-5,-47,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
23,-117,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
18,-120,0,0,0,0,0,0,0,0,0,0,-1000,2,1,0,0,0,0,0,0,0,0
10,18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
17,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
18,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,2,0,0,0,0
-5,-130,0,0,0,0,0,0,0,0,0,0,-1000,0,4,0,0,0,0,0,0,0,0
-6,-130,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
35,-20,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-8,-129,0,0,0,0,0,0,0,0,0,0,-1000,0,4,0,0,0,0,0,0,0,0
122,-88,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-11,-130,0,0,0,0,0,0,0,0,0,0,-1000,0,3,0,0,0,0,0,0,0,0
-13,-132,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-17,-49,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-23,-109,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
-27,48,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
-28,-113,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
-30,-128,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-29,-113,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
-11,21,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
119,7,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-30,-113,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
140,-101,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,2,2,0
-23,-145,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-31,-113,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-37,-108,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
34,-3,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
9,35,0,0,0,0,0,0,0,0,0,0,-1000,4,19,4,0,0,0,0,0,0,0
-23,-55,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
4,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,1,0
57,1,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
25,52,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-37,-23,0,0,0,0,0,0,0,0,0,0,-1000,0,11,0,0,0,0,0,0,0,0
75,68,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,4,0,0,0
-37,-20,0,0,0,0,0,0,0,0,0,0,-1000,0,4,0,0,0,0,0,0,0,0
9,-133,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
9,-127,0,0,0,0,0,0,0,0,0,0,-1000,2,0,0,0,0,0,0,0,0,0
-28,8,0,0,0,0,0,0,0,0,0,0,-1000,17,1,0,0,0,0,0,0,0,0
3,-126,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
-29,11,0,0,0,0,0,0,0,0,0,0,-1000,2,1,0,0,0,0,0,0,0,0
-35,23,0,0,0,0,0,0,0,0,0,10,-1000,2,2,0,0,0,0,0,0,0,0
-7,32,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-26,-120,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-20,36,0,0,0,0,0,0,0,0,0,0,-1000,2,3,0,0,0,0,0,0,0,0
-17,40,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
-17,41,0,0,0,0,0,0,0,0,0,0,-1000,3,13,0,0,0,0,0,0,0,0
17,26,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-16,41,0,0,0,0,0,0,0,0,0,0,-1000,0,9,0,0,0,0,0,0,0,0
31,48,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-29,64,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,6,3,0,0,0,0
60,-107,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
9,29,0,0,0,0,0,0,0,0,0,0,-1000,10,2,0,0,0,0,0,0,0,0
-24,26,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-37,-100,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,3,0,0,0,0,0,0
32,28,0,0,0,0,0,0,0,0,0,0,-1000,0,6,0,0,0,0,0,0,0,0
23,-10,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
27,50,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0,-1000,2,0,0,0,0,0,0,0,0,0
33,27,0,0,0,0,0,0,0,0,0,0,-1000,0,6,0,0,0,0,0,0,0,0
-37,-21,0,0,0,0,0,0,0,0,0,0,-1000,0,7,0,0,0,0,0,0,0,0
62,-105,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,2,0
43,-43,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
43,16,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
118,43,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
120,36,0,0,0,0,0,0,0,0,0,0,-1000,2,3,0,0,0,0,0,0,0,0
-38,20,0,0,0,0,0,0,0,0,0,6,-1000,0,1,0,0,0,0,0,0,0,0
45,-64,0,0,0,0,0,0,0,0,0,0,-1000,4,0,0,0,0,0,0,0,0,0
120,35,0,0,0,0,0,0,0,0,0,2,-1000,2,3,0,0,0,0,0,0,0,0
-21,-36,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-14,-61,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
4,-39,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
39,-43,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
121,33,0,0,0,0,0,0,0,0,0,0,-1000,1,2,0,0,0,0,0,0,0,0
40,-78,0,0,0,0,0,0,0,0,0,0,-1000,0,4,0,0,0,0,0,0,0,0
31,36,0,0,0,0,0,0,0,0,0,0,-1000,3,0,0,0,0,0,0,0,0,0
14,19,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
63,-53,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
119,30,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
7,23,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-36,10,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
94,15,0,0,0,0,0,0,0,0,0,0,-1000,1,1,0,0,0,0,0,0,0,0
67,47,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,3,1,0,0,0,0,0
68,-39,0,0,0,0,0,0,0,0,0,0,-1000,2,0,0,0,0,0,0,0,0,0
-5,64,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-10,-30,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
12,26,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
106,13,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
36,8,0,0,0,0,0,0,0,0,0,0,-1000,3,0,0,0,0,0,0,0,0,0
107,13,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
52,-75,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
106,11,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
21,-16,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
34,-44,0,0,0,0,0,0,0,0,0,0,-1000,3,0,0,0,0,0,0,0,0,0
121,4,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
93,61,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
111,8,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
21,23,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-41,-23,0,0,0,0,0,0,0,0,0,0,-1000,0,0,3,0,0,0,0,0,0,0
120,7,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
41,-47,0,0,0,0,0,0,0,0,0,0,-1000,2,0,0,0,0,0,0,0,0,0
67,1,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-4,-21,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
70,1,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-12,-132,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
53,-35,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
122,-7,0,0,0,0,0,0,0,0,0,0,-1000,0,3,0,0,0,0,0,0,0,0
12,-27,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
122,-9,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
48,-9,0,0,0,0,0,0,0,0,0,0,-1000,1,1,0,0,0,0,0,0,0,0
25,-138,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
81,-41,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
119,-70,0,0,0,0,0,0,0,0,0,1,-1000,0,2,0,0,0,0,0,0,0,0
114,-74,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
93,-11,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,0,0,0
66,-48,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
135,43,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,4,0
20,-65,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
64,-48,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
120,-92,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-9,-25,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
120,-93,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
130,-102,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
67,-75,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-33,44,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
66,-75,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
43,30,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
78,-91,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
77,-91,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
75,-93,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
58,-73,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
31,-18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
56,-74,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
94,12,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
12,-147,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
92,12,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,2,0,0,0,0
-7,-45,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
48,-73,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
47,-75,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-35,-23,0,0,0,0,0,0,0,0,0,0,-1000,11,0,0,0,0,0,0,0,0,0
61,19,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
49,-79,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
81,-133,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
61,-1,0,0,0,0,0,0,0,0,0,0,-1000,4,0,0,0,0,0,0,0,0,0
39,19,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,2,0,0,0,0,0,0
48,-82,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
31,-131,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
44,-77,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
39,-75,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
61,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
56,-118,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
7,-141,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
60,-138,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
62,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
59,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-7,-1,0,0,0,0,0,0,0,0,0,0,-1000,114,29,0,0,0,0,0,0,0,0
38,-101,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
35,-100,0,0,0,0,0,0,0,0,0,0,-1000,1,0,1,0,0,0,0,0,0,0
53,-144,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
36,-102,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
45,-145,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
78,-106,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
37,-145,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
27,-122,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
24,-118,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
11,-124,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
69,-56,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
136,-16,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,1,0,0
8,-125,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
40,-15,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
7,-131,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-9,-130,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-44,55,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
15,-32,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-39,-21,0,0,0,0,0,0,0,0,0,0,-1000,0,10,7,4,0,0,0,0,0,0
-22,-112,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
30,62,0,0,0,0,0,0,0,0,0,0,-1000,0,0,3,0,0,0,0,0,0,0
32,-25,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-23,-94,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-3,-36,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-27,-110,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
59,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
-29,-109,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
18,10,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-9,-28,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
39,-34,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
129,-51,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,1,4,0
-31,-109,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
-30,8,0,0,0,0,0,0,0,0,0,0,-1000,2,6,0,0,0,0,0,0,0,0
-11,-21,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-36,-9,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
-38,25,0,0,0,0,0,0,0,0,0,0,-1000,21,3,0,0,0,0,0,0,0,0
136,-30,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,3,4,0
118,-5,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-23,39,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
135,16,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,2,0,0,0,0,0
123,20,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
15,24,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-15,44,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
56,-49,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
30,6,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
122,-65,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
122,16,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
113,9,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-13,-31,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
63,2,0,0,0,0,0,0,0,0,0,0,-1000,0,3,0,0,0,0,0,0,0,0
109,-77,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,1,0,0,0,0
135,-20,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,5,2,0
33,-33,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
120,-4,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
85,-44,0,0,0,0,0,0,0,0,0,0,-1000,2,1,0,0,0,0,0,0,0,0
24,-44,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
85,-46,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-12,-70,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
85,-49,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
84,-49,0,0,0,0,0,0,0,0,0,2,-1000,0,1,0,0,0,0,0,0,0,0
133,-89,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
45,-16,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-11,-127,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
121,-88,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
47,66,0,0,0,0,0,0,0,0,0,0,-1000,0,0,5,3,0,0,0,0,0,0
121,-76,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
119,-88,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
52,-141,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
121,-90,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
11,27,0,0,0,0,0,0,0,0,0,0,-1000,30,19,0,0,0,0,0,0,0,0
72,-82,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
60,-49,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
-29,-108,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
122,-96,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
37,-103,0,0,0,0,0,0,0,0,0,0,-1000,0,0,4,0,0,0,0,0,0,0
122,-97,0,0,0,0,0,0,0,0,0,0,-1000,1,2,0,0,0,0,0,0,0,0
54,68,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,0,0,0
19,22,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
132,-108,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-9,65,0,0,0,0,0,0,0,0,0,0,-1000,14,16,12,8,9,9,0,0,0,0
127,-133,0,0,0,0,0,0,0,0,0,0,-1000,1,2,0,0,0,0,0,0,0,0
114,-125,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-24,-129,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
46,18,0,0,0,0,0,0,0,0,0,0,-1000,2,0,0,0,0,0,0,0,0,0
124,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
104,-146,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,1,0,0
121,-135,0,0,0,0,0,0,0,0,0,0,-1000,1,1,0,0,0,0,0,0,0,0
-19,-24,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
59,-71,0,0,0,0,0,0,0,0,0,0,-1000,2,2,0,0,0,0,0,0,0,0
58,-71,0,0,0,0,0,0,0,0,0,0,-1000,0,3,0,0,0,0,0,0,0,0
143,-133,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
